run_id,theta,p_gen,total_nll,num_trials,k,aic
1,"(4,1)",0.6,14.36112756884727,8,2,32.72225513769454
2,"(4,1)",0.6,15.565335307979879,8,2,35.13067061595976
3,"(4,1)",0.6,15.715133673068273,7,2,35.430267346136546
4,"(4,1)",0.6,14.164536260657108,7,2,32.32907252131422
5,"(4,1)",0.6,13.554651702980323,8,2,31.109303405960645
6,"(4,1)",0.6,15.021986492508326,6,2,34.04397298501665
7,"(4,1)",0.6,15.021986492508326,6,2,34.04397298501665
8,"(4,1)",0.6,79.13186323209207,6,2,162.26372646418415
9,"(4,1)",0.6,15.593506184946573,9,2,35.18701236989315
10,"(4,1)",0.6,13.30097142780603,9,2,30.60194285561206
11,"(4,1)",0.6,12.56139992997004,11,2,29.12279985994008
12,"(4,1)",0.6,14.079276416706282,8,2,32.158552833412564
13,"(4,1)",0.6,14.164536260657108,7,2,32.32907252131422
14,"(4,1)",0.6,15.263148549325216,7,2,34.52629709865043
15,"(4,1)",0.6,14.079276416706282,8,2,32.158552833412564
16,"(4,1)",0.6,15.021986492508326,6,2,34.04397298501665
17,"(4,1)",0.6,14.164536260657108,7,2,32.32907252131422
18,"(4,1)",0.6,18.934009497936472,7,2,41.868018995872944
19,"(4,1)",0.6,14.164536260657108,7,2,32.32907252131422
20,"(4,1)",0.6,15.263148549325216,7,2,34.52629709865043
1,"(4,1)",0.7,34.328946680700135,8,2,72.65789336140027
2,"(4,1)",0.7,34.05929206858731,8,2,72.11858413717462
3,"(4,1)",0.7,35.88195609567828,7,2,75.76391219135655
4,"(4,1)",0.7,35.019732585074394,7,2,74.03946517014879
5,"(4,1)",0.7,33.70033802127776,8,2,71.40067604255552
6,"(4,1)",0.7,35.14798692059807,6,2,74.29597384119614
7,"(4,1)",0.7,35.14798692059807,6,2,74.29597384119614
8,"(4,1)",0.7,41.102941969502744,6,2,86.20588393900549
9,"(4,1)",0.7,15.249275598456666,9,2,34.49855119691333
10,"(4,1)",0.7,14.770177239305049,9,2,33.5403544786101
11,"(4,1)",0.7,16.323586399719463,11,2,36.64717279943893
12,"(4,1)",0.7,34.20880236885807,8,2,72.41760473771615
13,"(4,1)",0.7,35.019732585074394,7,2,74.03946517014879
14,"(4,1)",0.7,35.24751651594511,7,2,74.49503303189022
15,"(4,1)",0.7,34.20880236885807,8,2,72.41760473771615
16,"(4,1)",0.7,35.14798692059807,6,2,74.29597384119614
17,"(4,1)",0.7,35.019732585074394,7,2,74.03946517014879
18,"(4,1)",0.7,39.753157106586166,7,2,83.50631421317233
