run_id,theta,p_gen,total_nll,num_trials,k,aic
11,"(1,3)",0.2,52.029500216225074,12,2,108.05900043245015
12,"(1,3)",0.2,38.36028068127064,10,2,80.72056136254128
13,"(1,3)",0.2,32.36511790946078,22,2,68.73023581892156
14,"(1,3)",0.2,30.531844322113052,14,2,65.0636886442261
15,"(1,3)",0.2,31.2982096351523,22,2,66.59641927030461
16,"(1,3)",0.2,45.409427009694724,10,2,94.81885401938945
17,"(1,3)",0.2,20.101358034693263,23,2,44.202716069386526
18,"(1,3)",0.2,71.51835222334431,17,2,147.03670444668862
19,"(1,3)",0.2,108.0880498243086,42,2,220.1760996486172
20,"(1,3)",0.2,84.88598206915063,23,2,173.77196413830126
1,"(1,3)",0.3,33.07138652224862,17,2,70.14277304449725
2,"(1,3)",0.3,101.57510885587243,9,2,207.15021771174486
3,"(1,3)",0.3,131.77837863174412,17,2,267.55675726348824
4,"(1,3)",0.3,101.53688764305221,13,2,207.07377528610442
5,"(1,3)",0.3,25.23531685454364,16,2,54.47063370908728
6,"(1,3)",0.3,27.13435874420084,24,2,58.26871748840168
7,"(1,3)",0.3,126.45985855787856,15,2,256.9197171157571
8,"(1,3)",0.3,75.85248337738979,26,2,155.70496675477958
9,"(1,3)",0.3,164.39983233445145,13,2,332.7996646689029
10,"(1,3)",0.3,42.9345416998962,28,2,89.8690833997924
11,"(1,3)",0.3,28.559444349860527,12,2,61.118888699721055
12,"(1,3)",0.3,37.36902039982105,10,2,78.7380407996421
13,"(1,3)",0.3,28.424979468409624,22,2,60.84995893681925
14,"(1,3)",0.3,30.969870987866592,14,2,65.93974197573318
15,"(1,3)",0.3,25.369504750716462,22,2,54.739009501432925
16,"(1,3)",0.3,42.04645084085277,10,2,88.09290168170554
17,"(1,3)",0.3,20.332279806458228,23,2,44.664559612916456
18,"(1,3)",0.3,64.07108182813376,17,2,132.1421636562675
19,"(1,3)",0.3,99.21523301152433,42,2,202.43046602304867
20,"(1,3)",0.3,141.99158084297153,23,2,287.98316168594306
1,"(1,3)",0.4,21.56948199226839,17,2,47.13896398453678
2,"(1,3)",0.4,76.8184757835706,9,2,157.6369515671412
3,"(1,3)",0.4,110.91194116182591,17,2,225.82388232365182
